Abasto,Cultura,E_basica,E_media,E_superior,Empleo,Espacio_ab,Est_Tpte,Pob_2010,Salud_cama,Salud_cons,cve_ent,cve_mun,cve_sun,cvegeo,gmu,iisu_cd,iisu_sun,sun
133.0,2.0,4.0,2.0,2.0,6970.0,1081.0,0.0,63,0.0,20.0,03,003,M03.01,0300300011979018,bajo,Alto,Alto,La Paz
133.0,2.0,4.0,2.0,2.0,6970.0,1081.0,0.0,92,0.0,20.0,03,003,M03.01,0300300011979016,bajo,Alto,Alto,La Paz
136.0,2.0,3.0,2.0,1.0,6159.0,1081.0,0.0,100,0.0,20.0,03,003,M03.01,0300300011979027,bajo,Alto,Alto,La Paz
129.0,2.0,3.0,1.0,1.0,6503.0,2299.0,0.0,38,0.0,5.0,03,003,M03.01,0300300011979005,bajo,Alto,Alto,La Paz
135.0,2.0,3.0,2.0,1.0,6049.0,2299.0,0.0,44,0.0,1.0,03,003,M03.01,0300300011979021,bajo,Alto,Alto,La Paz
135.0,2.0,3.0,2.0,1.0,6049.0,2299.0,0.0,42,0.0,1.0,03,003,M03.01,0300300011979007,bajo,Alto,Alto,La Paz
134.0,0.0,3.0,3.0,2.0,8957.0,1081.0,0.0,110,0.0,24.0,03,003,M03.01,0300300012021007,bajo,Alto,Alto,La Paz
134.0,0.0,3.0,3.0,2.0,8957.0,1081.0,0.0,68,0.0,24.0,03,003,M03.01,0300300012021005,bajo,Alto,Alto,La Paz
88.0,0.0,6.0,3.0,2.0,13937.0,0.0,0.0,28,100.0,91.0,03,003,M03.01,0300300012074016,muy bajo,Muy Alto,Muy Alto,La Paz
129.0,2.0,3.0,1.0,1.0,6503.0,2299.0,0.0,86,0.0,5.0,03,003,M03.01,0300300011979001,bajo,Alto,Alto,La Paz
129.0,2.0,3.0,1.0,1.0,6503.0,2299.0,0.0,100,0.0,5.0,03,003,M03.01,0300300011979004,bajo,Alto,Alto,La Paz
89.0,0.0,2.0,3.0,1.0,6383.0,2299.0,0.0,99,0.0,9.0,03,003,M03.01,0300300011979012,bajo,Alto,Alto,La Paz
92.0,0.0,2.0,4.0,1.0,9554.0,2299.0,0.0,86,98.0,78.0,03,003,M03.01,0300300012021002,bajo,Alto,Alto,La Paz
112.0,0.0,2.0,3.0,1.0,7827.0,2299.0,0.0,54,0.0,9.0,03,003,M03.01,0300300011979015,bajo,Alto,Alto,La Paz
112.0,0.0,2.0,3.0,1.0,7827.0,2299.0,0.0,83,0.0,9.0,03,003,M03.01,0300300012021009,bajo,Alto,Alto,La Paz
92.0,0.0,2.0,4.0,1.0,9554.0,2299.0,0.0,107,98.0,78.0,03,003,M03.01,0300300012021010,bajo,Alto,Alto,La Paz
112.0,0.0,2.0,3.0,1.0,7827.0,2299.0,0.0,67,0.0,9.0,03,003,M03.01,0300300011979014,bajo,Alto,Alto,La Paz
134.0,0.0,3.0,3.0,2.0,8957.0,1081.0,0.0,78,0.0,24.0,03,003,M03.01,0300300012021008,bajo,Alto,Alto,La Paz
112.0,0.0,2.0,3.0,1.0,7827.0,2299.0,0.0,81,0.0,9.0,03,003,M03.01,0300300011979003,bajo,Alto,Alto,La Paz
112.0,0.0,2.0,3.0,1.0,7827.0,2299.0,0.0,96,0.0,9.0,03,003,M03.01,0300300011979013,bajo,Alto,Alto,La Paz
129.0,2.0,3.0,1.0,1.0,6503.0,2299.0,0.0,66,0.0,5.0,03,003,M03.01,0300300011979008,bajo,Alto,Alto,La Paz
127.0,2.0,3.0,1.0,1.0,5374.0,2299.0,0.0,93,0.0,5.0,03,003,M03.01,0300300011979009,bajo,Alto,Alto,La Paz
127.0,2.0,3.0,1.0,1.0,5374.0,2299.0,0.0,96,0.0,5.0,03,003,M03.01,0300300011979002,bajo,Alto,Alto,La Paz
127.0,2.0,3.0,1.0,1.0,5374.0,2299.0,0.0,85,0.0,5.0,03,003,M03.01,0300300011979010,bajo,Alto,Alto,La Paz
127.0,2.0,3.0,1.0,1.0,5374.0,2299.0,0.0,67,0.0,5.0,03,003,M03.01,0300300011979011,bajo,Alto,Alto,La Paz
134.0,0.0,3.0,3.0,2.0,8957.0,1081.0,0.0,36,0.0,24.0,03,003,M03.01,0300300012021001,bajo,Alto,Alto,La Paz
89.0,0.0,2.0,3.0,1.0,6383.0,2299.0,0.0,98,0.0,9.0,03,003,M03.01,0300300011979023,bajo,Alto,Alto,La Paz
89.0,0.0,2.0,3.0,1.0,6383.0,2299.0,0.0,85,0.0,9.0,03,003,M03.01,0300300011979032,bajo,Alto,Alto,La Paz
89.0,0.0,2.0,3.0,1.0,6383.0,2299.0,0.0,80,0.0,9.0,03,003,M03.01,0300300011979024,bajo,Alto,Alto,La Paz
89.0,0.0,2.0,3.0,1.0,6383.0,2299.0,0.0,78,0.0,9.0,03,003,M03.01,0300300011979025,bajo,Alto,Alto,La Paz
97.0,3.0,4.0,0.0,1.0,15525.0,0.0,0.0,119,109.0,74.0,03,003,M03.01,0300300012159030,muy bajo,Muy Alto,Muy Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,63,109.0,74.0,03,003,M03.01,0300300012271037,bajo,Alto,Alto,La Paz
98.0,3.0,3.0,2.0,1.0,13985.0,0.0,0.0,15,109.0,74.0,03,003,M03.01,0300300012271038,bajo,Alto,Alto,La Paz
97.0,3.0,4.0,0.0,1.0,15525.0,0.0,0.0,65,109.0,74.0,03,003,M03.01,0300300012159029,muy bajo,Muy Alto,Muy Alto,La Paz
94.0,5.0,3.0,0.0,1.0,15051.0,0.0,0.0,69,100.0,87.0,03,003,M03.01,0300300012144010,muy bajo,Muy Alto,Muy Alto,La Paz
103.0,3.0,5.0,0.0,1.0,13951.0,0.0,0.0,30,100.0,87.0,03,003,M03.01,0300300012144026,muy bajo,Muy Alto,Muy Alto,La Paz
124.0,1.0,5.0,0.0,1.0,13114.0,0.0,0.0,36,109.0,70.0,03,003,M03.01,0300300012267030,bajo,Alto,Alto,La Paz
77.0,2.0,5.0,4.0,1.0,14265.0,0.0,0.0,20,100.0,91.0,03,003,M03.01,0300300012074025,muy bajo,Muy Alto,Muy Alto,La Paz
77.0,2.0,5.0,4.0,1.0,14265.0,0.0,0.0,30,100.0,91.0,03,003,M03.01,0300300012074040,muy bajo,Muy Alto,Muy Alto,La Paz
77.0,2.0,5.0,4.0,1.0,14265.0,0.0,0.0,83,100.0,91.0,03,003,M03.01,0300300012074024,muy bajo,Muy Alto,Muy Alto,La Paz
81.0,2.0,6.0,4.0,1.0,14185.0,0.0,0.0,67,100.0,91.0,03,003,M03.01,0300300012159020,muy bajo,Muy Alto,Muy Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,35,109.0,74.0,03,003,M03.01,0300300012271007,bajo,Alto,Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,76,109.0,74.0,03,003,M03.01,0300300012271008,bajo,Alto,Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,76,109.0,74.0,03,003,M03.01,0300300012271022,bajo,Alto,Alto,La Paz
103.0,2.0,6.0,0.0,1.0,13407.0,0.0,0.0,53,107.0,60.0,03,003,M03.01,0300300012271009,bajo,Alto,Alto,La Paz
103.0,2.0,6.0,0.0,1.0,13407.0,0.0,0.0,112,107.0,60.0,03,003,M03.01,0300300012271001,bajo,Alto,Alto,La Paz
98.0,3.0,3.0,2.0,1.0,13985.0,0.0,0.0,80,109.0,74.0,03,003,M03.01,0300300012271024,bajo,Alto,Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,54,109.0,74.0,03,003,M03.01,0300300012271023,bajo,Alto,Alto,La Paz
103.0,2.0,6.0,0.0,1.0,13407.0,0.0,0.0,88,107.0,60.0,03,003,M03.01,0300300012271004,bajo,Alto,Alto,La Paz
60.0,2.0,5.0,0.0,0.0,9944.0,0.0,0.0,46,107.0,60.0,03,003,M03.01,0300300012271033,bajo,Alto,Alto,La Paz
116.0,2.0,5.0,0.0,1.0,12078.0,0.0,0.0,41,107.0,60.0,03,003,M03.01,0300300012271016,bajo,Alto,Alto,La Paz
81.0,2.0,6.0,4.0,1.0,14185.0,0.0,0.0,2,100.0,91.0,03,003,M03.01,0300300012159007,muy bajo,Muy Alto,Muy Alto,La Paz
93.0,3.0,6.0,3.0,1.0,14837.0,0.0,0.0,47,100.0,91.0,03,003,M03.01,0300300012159017,muy bajo,Muy Alto,Muy Alto,La Paz
77.0,2.0,5.0,4.0,1.0,14265.0,0.0,0.0,52,100.0,91.0,03,003,M03.01,0300300012159019,muy bajo,Muy Alto,Muy Alto,La Paz
93.0,3.0,6.0,3.0,1.0,14837.0,0.0,0.0,78,100.0,91.0,03,003,M03.01,0300300012159033,muy bajo,Muy Alto,Muy Alto,La Paz
81.0,2.0,6.0,4.0,1.0,14185.0,0.0,0.0,81,100.0,91.0,03,003,M03.01,0300300012159018,muy bajo,Muy Alto,Muy Alto,La Paz
101.0,3.0,4.0,0.0,1.0,16070.0,0.0,0.0,65,100.0,87.0,03,003,M03.01,0300300012144030,muy bajo,Muy Alto,Muy Alto,La Paz
93.0,3.0,6.0,3.0,1.0,14837.0,0.0,0.0,75,100.0,91.0,03,003,M03.01,0300300012159034,muy bajo,Muy Alto,Muy Alto,La Paz
94.0,5.0,3.0,0.0,1.0,15051.0,0.0,0.0,18,100.0,87.0,03,003,M03.01,0300300012144011,muy bajo,Muy Alto,Muy Alto,La Paz
94.0,5.0,3.0,0.0,1.0,15051.0,0.0,0.0,34,100.0,87.0,03,003,M03.01,0300300012144012,muy bajo,Muy Alto,Muy Alto,La Paz
75.0,3.0,5.0,3.0,1.0,14763.0,0.0,0.0,44,100.0,91.0,03,003,M03.01,0300300012144028,muy bajo,Muy Alto,Muy Alto,La Paz
93.0,3.0,6.0,3.0,1.0,14837.0,0.0,0.0,56,100.0,91.0,03,003,M03.01,0300300012144029,muy bajo,Muy Alto,Muy Alto,La Paz
94.0,5.0,3.0,0.0,1.0,15051.0,0.0,0.0,71,100.0,87.0,03,003,M03.01,0300300012144013,muy bajo,Muy Alto,Muy Alto,La Paz
130.0,3.0,5.0,0.0,1.0,14583.0,0.0,0.0,18,109.0,74.0,03,003,M03.01,0300300012267028,bajo,Alto,Alto,La Paz
124.0,1.0,5.0,0.0,1.0,13114.0,0.0,0.0,110,109.0,70.0,03,003,M03.01,0300300012267012,bajo,Alto,Alto,La Paz
116.0,2.0,5.0,0.0,1.0,12078.0,0.0,0.0,79,107.0,60.0,03,003,M03.01,0300300012271006,bajo,Alto,Alto,La Paz
130.0,3.0,5.0,0.0,1.0,14583.0,0.0,0.0,60,109.0,74.0,03,003,M03.01,0300300012271019,bajo,Alto,Alto,La Paz
130.0,3.0,5.0,0.0,1.0,14583.0,0.0,0.0,34,109.0,74.0,03,003,M03.01,0300300012271020,bajo,Alto,Alto,La Paz
130.0,3.0,5.0,0.0,1.0,14583.0,0.0,0.0,45,109.0,74.0,03,003,M03.01,0300300012267029,bajo,Alto,Alto,La Paz
116.0,2.0,5.0,0.0,1.0,12078.0,0.0,0.0,57,107.0,60.0,03,003,M03.01,0300300012271018,bajo,Alto,Alto,La Paz
116.0,2.0,5.0,0.0,1.0,12078.0,0.0,0.0,67,107.0,60.0,03,003,M03.01,0300300012271005,bajo,Alto,Alto,La Paz
106.0,3.0,3.0,0.0,1.0,14467.0,0.0,0.0,34,109.0,74.0,03,003,M03.01,0300300012271021,bajo,Alto,Alto,La Paz
83.0,3.0,6.0,2.0,1.0,14407.0,0.0,0.0,33,109.0,74.0,03,003,M03.01,0300300012159028,muy bajo,Muy Alto,Muy Alto,La Paz
95.0,2.0,6.0,4.0,2.0,14623.0,0.0,0.0,3,109.0,78.0,03,003,M03.01,0300300012159002,muy bajo,Muy Alto,Muy Alto,La Paz
95.0,2.0,6.0,4.0,2.0,14623.0,0.0,0.0,30,109.0,78.0,03,003,M03.01,0300300012159012,muy bajo,Muy Alto,Muy Alto,La Paz
70.0,2.0,7.0,0.0,0.0,10528.0,0.0,0.0,55,107.0,60.0,03,003,M03.01,0300300012271012,bajo,Alto,Alto,La Paz
60.0,2.0,5.0,0.0,0.0,9944.0,0.0,0.0,73,107.0,60.0,03,003,M03.01,0300300012271015,bajo,Alto,Alto,La Paz
98.0,2.0,7.0,2.0,0.0,13330.0,0.0,0.0,36,107.0,60.0,03,003,M03.01,0300300012271011,bajo,Alto,Alto,La Paz
70.0,2.0,7.0,0.0,0.0,10528.0,0.0,0.0,21,107.0,60.0,03,003,M03.01,0300300012271013,bajo,Alto,Alto,La Paz
92.0,2.0,8.0,0.0,0.0,11578.0,0.0,0.0,44,107.0,60.0,03,003,M03.01,0300300012271028,bajo,Alto,Alto,La Paz
70.0,2.0,7.0,0.0,0.0,10528.0,0.0,0.0,34,107.0,60.0,03,003,M03.01,0300300012271031,bajo,Alto,Alto,La Paz
60.0,2.0,5.0,0.0,0.0,9944.0,0.0,0.0,47,107.0,60.0,03,003,M03.01,0300300012271032,bajo,Alto,Alto,La Paz
60.0,2.0,5.0,0.0,0.0,9944.0,0.0,0.0,29,107.0,60.0,03,003,M03.01,0300300012271044,bajo,Alto,Alto,La Paz
66.0,0.0,7.0,1.0,0.0,8856.0,0.0,0.0,4,107.0,56.0,03,003,M03.01,0300300012271043,bajo,Alto,Alto,La Paz
66.0,0.0,7.0,1.0,0.0,8856.0,0.0,0.0,44,107.0,56.0,03,003,M03.01,0300300012271030,bajo,Alto,Alto,La Paz
66.0,0.0,7.0,1.0,0.0,8856.0,0.0,0.0,57,107.0,56.0,03,003,M03.01,0300300012271042,bajo,Alto,Alto,La Paz
98.0,3.0,3.0,2.0,1.0,13985.0,0.0,0.0,46,109.0,74.0,03,003,M03.01,0300300012271039,bajo,Alto,Alto,La Paz
105.0,2.0,2.0,3.0,2.0,13991.0,0.0,0.0,66,109.0,78.0,03,003,M03.01,0300300012159013,muy bajo,Muy Alto,Muy Alto,La Paz
105.0,2.0,2.0,3.0,2.0,13991.0,0.0,0.0,23,109.0,78.0,03,003,M03.01,0300300012159014,muy bajo,Muy Alto,Muy Alto,La Paz
98.0,2.0,7.0,2.0,0.0,13330.0,0.0,0.0,85,107.0,60.0,03,003,M03.01,0300300012271026,bajo,Alto,Alto,La Paz
105.0,2.0,2.0,3.0,2.0,13991.0,0.0,0.0,61,109.0,78.0,03,003,M03.01,0300300012159026,muy bajo,Muy Alto,Muy Alto,La Paz
98.0,3.0,3.0,2.0,1.0,13985.0,0.0,0.0,16,109.0,74.0,03,003,M03.01,0300300012159027,muy bajo,Muy Alto,Muy Alto,La Paz
98.0,3.0,3.0,2.0,1.0,13985.0,0.0,0.0,70,109.0,74.0,03,003,M03.01,0300300012271040,bajo,Alto,Alto,La Paz
60.0,0.0,2.0,2.0,2.0,1991.0,137073.0,0.0,60,203.0,50.0,03,003,M03.01,0300300013123028,bajo,Alto,Alto,La Paz
79.0,0.0,0.0,3.0,4.0,3263.0,232.0,0.0,72,203.0,77.0,03,003,M03.01,0300300011998042,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,2.0,0.0,0.0,2322.0,77230.0,0.0,0,0.0,7.0,03,003,M03.01,0300300013405018,s/p,S/P,S/P,La Paz
17.0,0.0,2.0,0.0,0.0,2322.0,77230.0,0.0,89,0.0,7.0,03,003,M03.01,0300300013405017,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,2.0,0.0,0.0,2036.0,77230.0,0.0,23,0.0,7.0,03,003,M03.01,0300300013405022,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,2.0,2.0,2.0,2228.0,117619.0,0.0,73,0.0,10.0,03,003,M03.01,0300300013405021,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,2.0,2.0,2.0,2228.0,117619.0,0.0,58,0.0,10.0,03,003,M03.01,0300300013405023,muy bajo,Muy Alto,Muy Alto,La Paz
26.0,0.0,2.0,2.0,2.0,2228.0,117619.0,0.0,99,0.0,10.0,03,003,M03.01,0300300013405024,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,2.0,0.0,0.0,2036.0,77230.0,0.0,55,0.0,7.0,03,003,M03.01,0300300013405020,muy bajo,Muy Alto,Muy Alto,La Paz
17.0,0.0,2.0,0.0,0.0,2036.0,77230.0,0.0,39,0.0,7.0,03,003,M03.01,0300300013405019,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,53,203.0,82.0,03,003,M03.01,0300300013104038,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,16,203.0,82.0,03,003,M03.01,0300300013104036,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,27,203.0,82.0,03,003,M03.01,0300300013104035,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,52,203.0,82.0,03,003,M03.01,0300300013104034,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,47,203.0,82.0,03,003,M03.01,0300300013104037,muy bajo,Muy Alto,Muy Alto,La Paz
45.0,0.0,4.0,3.0,2.0,4013.0,77230.0,0.0,0,203.0,82.0,03,003,M03.01,0300300013104039,s/p,S/P,S/P,La Paz
44.0,0.0,0.0,2.0,1.0,4934.0,1495.0,0.0,38,0.0,42.0,03,003,M03.01,0300300013814006,muy bajo,Muy Alto,Muy Alto,La Paz
47.0,1.0,0.0,6.0,0.0,5748.0,864.0,0.0,0,0.0,45.0,03,003,M03.01,0300300013123024,s/p,S/P,S/P,La Paz
97.0,0.0,3.0,3.0,1.0,4750.0,2299.0,0.0,63,0.0,1.0,03,003,M03.01,0300300011930043,bajo,Alto,Alto,La Paz
61.0,0.0,2.0,3.0,1.0,4808.0,2299.0,0.0,36,0.0,3.0,03,003,M03.01,0300300013782027,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,20,203.0,77.0,03,003,M03.01,0300300013072027,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,88,203.0,77.0,03,003,M03.01,0300300013072008,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,75,203.0,77.0,03,003,M03.01,0300300013072017,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,86,203.0,77.0,03,003,M03.01,0300300013072028,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,90,203.0,77.0,03,003,M03.01,0300300013072029,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,55,203.0,77.0,03,003,M03.01,0300300013072018,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,60,203.0,77.0,03,003,M03.01,0300300013072004,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,86,203.0,77.0,03,003,M03.01,0300300013072001,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,154,203.0,77.0,03,003,M03.01,0300300013072006,muy bajo,Muy Alto,Muy Alto,La Paz
78.0,0.0,3.0,2.0,4.0,2304.0,232.0,0.0,108,203.0,55.0,03,003,M03.01,0300300013072007,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,62,203.0,77.0,03,003,M03.01,0300300013072009,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,63,203.0,77.0,03,003,M03.01,0300300013072002,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,58,203.0,77.0,03,003,M03.01,0300300013072019,muy bajo,Muy Alto,Muy Alto,La Paz
123.0,0.0,7.0,3.0,4.0,3028.0,1398.0,0.0,11,203.0,77.0,03,003,M03.01,0300300011998030,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,4.0,3.0,4.0,3804.0,1084.0,0.0,0,203.0,77.0,03,003,M03.01,0300300011998031,s/p,S/P,S/P,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,11,203.0,55.0,03,003,M03.01,0300300013068027,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,28,203.0,55.0,03,003,M03.01,0300300013068041,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,40,203.0,55.0,03,003,M03.01,0300300013068028,bajo,Alto,Alto,La Paz
64.0,0.0,5.0,2.0,4.0,2167.0,64.0,0.0,144,203.0,55.0,03,003,M03.01,0300300013068005,bajo,Alto,Alto,La Paz
58.0,0.0,2.0,2.0,4.0,1904.0,64.0,0.0,33,203.0,55.0,03,003,M03.01,0300300013068042,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,53,203.0,55.0,03,003,M03.01,0300300013068029,bajo,Alto,Alto,La Paz
94.0,0.0,4.0,2.0,4.0,2630.0,232.0,0.0,81,203.0,55.0,03,003,M03.01,0300300013068014,bajo,Alto,Alto,La Paz
94.0,0.0,4.0,2.0,4.0,2630.0,232.0,0.0,17,203.0,55.0,03,003,M03.01,0300300013068012,bajo,Alto,Alto,La Paz
78.0,0.0,3.0,2.0,4.0,2304.0,232.0,0.0,149,203.0,55.0,03,003,M03.01,0300300013068002,bajo,Alto,Alto,La Paz
64.0,0.0,5.0,2.0,4.0,2167.0,64.0,0.0,370,203.0,55.0,03,003,M03.01,0300300013068001,bajo,Alto,Alto,La Paz
94.0,0.0,4.0,2.0,4.0,2630.0,232.0,0.0,136,203.0,55.0,03,003,M03.01,0300300013068013,bajo,Alto,Alto,La Paz
58.0,0.0,2.0,2.0,4.0,1904.0,64.0,0.0,19,203.0,55.0,03,003,M03.01,0300300013068019,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,13,203.0,55.0,03,003,M03.01,0300300013068018,bajo,Alto,Alto,La Paz
94.0,0.0,4.0,2.0,4.0,2630.0,232.0,0.0,109,203.0,55.0,03,003,M03.01,0300300013068004,bajo,Alto,Alto,La Paz
64.0,0.0,5.0,2.0,4.0,2167.0,64.0,0.0,128,203.0,55.0,03,003,M03.01,0300300013068003,bajo,Alto,Alto,La Paz
94.0,0.0,4.0,2.0,4.0,2630.0,232.0,0.0,100,203.0,55.0,03,003,M03.01,0300300013068015,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,109,203.0,55.0,03,003,M03.01,0300300013068016,bajo,Alto,Alto,La Paz
86.0,0.0,2.0,2.0,4.0,2346.0,546.0,0.0,107,203.0,55.0,03,003,M03.01,0300300013068017,bajo,Alto,Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,74,203.0,77.0,03,003,M03.01,0300300013072025,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,50,203.0,77.0,03,003,M03.01,0300300013072015,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,83,203.0,77.0,03,003,M03.01,0300300013072005,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,47,203.0,77.0,03,003,M03.01,0300300013072014,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,32,203.0,77.0,03,003,M03.01,0300300013072024,muy bajo,Muy Alto,Muy Alto,La Paz
97.0,0.0,5.0,2.0,4.0,2967.0,546.0,0.0,0,203.0,77.0,03,003,M03.01,0300300013072035,s/p,S/P,S/P,La Paz
76.0,0.0,3.0,3.0,4.0,4653.0,916.0,0.0,113,203.0,80.0,03,003,M03.01,0300300011998043,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,3.0,3.0,4.0,4653.0,916.0,0.0,124,203.0,80.0,03,003,M03.01,0300300011998002,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,2.0,2.0,1.0,1.0,4147.0,1081.0,0.0,41,0.0,1.0,03,003,M03.01,0300300013176034,bajo,Alto,Alto,La Paz
85.0,0.0,2.0,1.0,1.0,3099.0,1081.0,0.0,51,0.0,3.0,03,003,M03.01,0300300013176023,bajo,Alto,Alto,La Paz
118.0,2.0,3.0,1.0,1.0,3324.0,0.0,0.0,52,0.0,1.0,03,003,M03.01,0300300013176011,bajo,Alto,Alto,La Paz
118.0,2.0,3.0,1.0,1.0,3324.0,0.0,0.0,36,0.0,1.0,03,003,M03.01,0300300013176046,bajo,Alto,Alto,La Paz
118.0,2.0,3.0,1.0,1.0,3324.0,0.0,0.0,72,0.0,1.0,03,003,M03.01,0300300013176012,bajo,Alto,Alto,La Paz
85.0,0.0,2.0,1.0,1.0,3099.0,1081.0,0.0,67,0.0,3.0,03,003,M03.01,0300300013176022,bajo,Alto,Alto,La Paz
70.0,0.0,2.0,1.0,1.0,2545.0,0.0,0.0,80,0.0,1.0,03,003,M03.01,0300300013176010,bajo,Alto,Alto,La Paz
44.0,0.0,0.0,1.0,1.0,2513.0,176.0,0.0,77,0.0,3.0,03,003,M03.01,0300300013829038,bajo,Muy Alto,Alto,La Paz
36.0,0.0,0.0,1.0,1.0,1566.0,0.0,0.0,26,0.0,3.0,03,003,M03.01,0300300013176029,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,20,0.0,0.0,03,003,M03.01,0300300013180033,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,125,0.0,0.0,03,003,M03.01,0300300013180023,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,30,0.0,0.0,03,003,M03.01,0300300013180034,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,19,0.0,0.0,03,003,M03.01,0300300013180032,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,43,0.0,0.0,03,003,M03.01,0300300013180031,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,59,0.0,0.0,03,003,M03.01,0300300013180021,bajo,Alto,Alto,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,71,0.0,0.0,03,003,M03.01,0300300013180022,bajo,Alto,Alto,La Paz
92.0,1.0,7.0,5.0,1.0,9573.0,688.0,0.0,118,98.0,79.0,03,003,M03.01,0300300013000026,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,7.0,5.0,1.0,9573.0,688.0,0.0,0,98.0,79.0,03,003,M03.01,0300300013763021,s/p,S/P,S/P,La Paz
84.0,1.0,7.0,5.0,2.0,9013.0,688.0,0.0,29,0.0,30.0,03,003,M03.01,0300300013763005,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,7.0,5.0,1.0,9573.0,688.0,0.0,0,98.0,79.0,03,003,M03.01,0300300013797012,s/p,S/P,S/P,La Paz
